A;N-Z;N;Z;Element;O;ME [keV];Error ME [keV];BINDING ENERGY/A [keV];Error BINDING ENERGY/A [keV];ATOMIC MASS [µu];Error ATOMIC MASS [µu];Extrapolated?
213;35;124;89;Ac;    ;6141.02900;11.66500;7715.59080;0.05480;213006592.66500;12.52200;False
213;33;123;90;Th;  -a;12120.10800;9.21700;7683.84700;0.04330;213013011.47000;9.89500;False
213;31;122;91;Pa;  -a;19654.19400;57.17000;7644.80270;0.26840;213021099.64400;61.37400;False
214;54;134;80;Hg;   x;11770.00000;400.00000;7724.00000;2.00000;214012636.00000;429.00000;True
214;52;133;81;Tl;   x;6465.00000;196.00000;7745.00000;1.00000;214006940.00000;210.00000;True
214;50;132;82;Pb;    ;-183.01900;1.96900;7772.39550;0.00920;213999803.52100;2.11400;False
214;48;131;83;Bi;    ;-1200.78000;11.20900;7773.49550;0.05240;213998710.90900;12.03300;False
214;46;130;84;Po;    ;-4469.97200;1.44900;7785.11630;0.00680;213995201.28700;1.55600;False
214;44;129;85;At;    ;-3379.15100;3.98200;7776.36320;0.01860;213996372.33100;4.27400;False
214;42;128;86;Rn;  -a;-4319.66400;9.18700;7777.10230;0.04290;213995362.65000;9.86200;False
214;40;127;87;Fr;  -a;-958.32700;8.51900;7757.73930;0.03980;213998971.19300;9.14500;False
214;38;126;88;Ra;  -a;92.74000;5.25000;7749.17190;0.02450;214000099.56000;5.63600;False
214;36;125;89;Ac;    ;6433.27200;13.55100;7715.88740;0.06330;214006906.40000;14.54700;False
214;34;124;90;Th;  -a;10694.93200;10.66100;7692.31730;0.04980;214011481.48000;11.44500;False
214;32;123;91;Pa;  -a;19459.89500;81.20800;7647.70370;0.37950;214020891.05500;87.18000;False
215;55;135;80;Hg;   x;17110.00000;400.00000;7701.00000;2.00000;215018368.00000;429.00000;True
215;53;134;81;Tl;   x;10030.00000;300.00000;7730.00000;1.00000;215010768.00000;322.00000;True
215;51;133;82;Pb;  +a;4342.24500;52.68500;7752.73810;0.24500;215004661.59100;56.56000;False
215;49;132;83;Bi;    ;1629.27200;5.62400;7761.71770;0.02620;215001749.09500;6.03700;False
215;47;131;84;Po;    ;-541.77100;2.12000;7768.17680;0.00990;214999418.38500;2.27600;False
215;45;130;85;At;  -a;-1256.58300;6.62900;7767.86270;0.03080;214998651.00200;7.11600;False
215;43;129;86;Rn;  -a;-1168.99000;6.09000;7763.81640;0.02830;214998745.03700;6.53800;False
215;41;128;87;Fr;  -a;318.13700;7.06600;7753.26070;0.03290;215000341.53400;7.58500;False
215;39;127;88;Ra;  -a;2531.99500;7.20100;7739.32490;0.03350;215002718.20800;7.73000;False
215;37;126;89;Ac;  -a;6030.55000;12.40600;7719.41370;0.05770;215006474.06100;13.31800;False
215;35;125;90;Th;  -a;10921.43400;6.33500;7693.02660;0.02950;215011724.64000;6.80000;False
215;33;124;91;Pa;  -a;17804.53700;82.45000;7657.37330;0.38350;215019113.95500;88.51300;False
215;31;123;92;U;  -a;24889.31200;104.13600;7620.78210;0.48440;215026719.77400;111.79400;False
216;56;136;80;Hg;   x;20920.00000;400.00000;7685.00000;2.00000;216022459.00000;429.00000;True
216;54;135;81;Tl;   x;14870.00000;300.00000;7709.00000;1.00000;216015964.00000;322.00000;True
216;52;134;82;Pb;   x;7510.00000;200.00000;7740.00000;1.00000;216008062.00000;215.00000;True
216;50;133;83;Bi;   x;5873.98800;11.17800;7743.49960;0.05180;216006305.98500;12.00000;False
216;48;132;84;Po;    ;1782.33600;1.81500;7758.82050;0.00840;216001913.41600;1.94800;False
216;46;131;85;At;  -a;2256.67800;3.57500;7753.00240;0.01660;216002422.64300;3.83700;False
216;44;130;86;Rn;  -a;253.31200;5.76800;7758.65530;0.02670;216000271.94200;6.19200;False
216;42;129;87;Fr;  -a;2971.02200;4.17400;7742.45130;0.01930;216003189.52300;4.48000;False
216;40;128;88;Ra;  -a;3291.46600;8.00400;7737.34580;0.03710;216003533.53400;8.59200;False
216;38;127;89;Ac;    ;8149.73600;9.23000;7711.23190;0.04270;216008749.10100;9.90800;False
216;36;126;90;Th;  -a;10298.53700;11.10400;7697.66170;0.05140;216011055.93300;11.92000;False
216;34;125;91;Pa;  -a;17823.79900;24.64700;7659.20060;0.11410;216019134.63300;26.45900;False
216;32;124;92;U;  -a;23066.42900;28.09300;7631.30720;0.13010;216024762.82900;30.15800;False
217;55;136;81;Tl;   x;18660.00000;400.00000;7693.00000;2.00000;217020032.00000;429.00000;True
217;53;135;82;Pb;   x;12260.00000;300.00000;7719.00000;1.00000;217013162.00000;322.00000;True
217;51;134;83;Bi;   x;8729.96300;17.69800;7731.84910;0.08160;217009372.00000;19.00000;False
217;49;133;84;Po;  +a;5883.45200;6.54400;7741.36140;0.03020;217006316.14500;7.02500;False
217;47;132;85;At;    ;4394.59800;5.00100;7744.61720;0.02300;217004717.79400;5.36800;False
217;45;131;86;Rn;  -a;3658.56600;4.19800;7744.40370;0.01930;217003927.63200;4.50600;False
217;43;130;87;Fr;  -a;4314.66300;6.53100;7737.77500;0.03010;217004631.98000;7.01100;False
217;41;129;88;Ra;  -a;5889.53600;7.04700;7726.91220;0.03250;217006322.67600;7.56400;False
217;39;128;89;Ac;  -a;8702.32100;11.22300;7710.34480;0.05170;217009342.32500;12.04800;False
217;37;127;90;Th;  -a;12205.78000;10.61400;7690.59450;0.04890;217013103.44300;11.39400;False
217;35;126;91;Pa;  -a;17054.74800;12.49800;7664.64380;0.05760;217018309.02400;13.41700;False
217;33;125;92;U;  -a;22971.00000;81.00000;7634.00000;0.00000;217024660.00000;86.00000;True
218;56;137;81;Tl;   x;23710.00000;400.00000;7672.00000;2.00000;218025454.00000;429.00000;True
218;54;136;82;Pb;   x;15630.00000;300.00000;7705.00000;1.00000;218016779.00000;322.00000;True
218;52;135;83;Bi;   x;13216.03800;27.01300;7712.82800;0.12390;218014188.00000;29.00000;False
218;50;134;84;Po;    ;8356.65200;1.96700;7731.53000;0.00900;218008971.23400;2.11200;False
218;48;133;85;At;  -a;8100.21800;11.50300;7729.11750;0.05280;218008695.94100;12.34900;False
218;46;132;86;Rn;    ;5217.41300;2.31600;7738.75270;0.01060;218005601.12300;2.48600;False
218;44;131;87;Fr;  -a;7059.44000;4.23500;7726.71430;0.01940;218007578.62000;4.54600;False
218;42;130;88;Ra;  -a;6645.55600;9.80700;7725.02410;0.04500;218007134.29700;10.52800;False
218;40;129;89;Ac;  -a;10850.84500;57.61600;7702.14500;0.26430;218011648.86000;61.85300;False
218;38;128;90;Th;  -a;12366.74700;10.51600;7691.60260;0.04820;218013276.24800;11.28900;False
218;36;127;91;Pa;  -a;18649.56800;17.84600;7659.19350;0.08190;218020021.13300;19.15800;False
218;34;126;92;U;  -a;21894.65500;13.71400;7640.71910;0.06290;218023504.87700;14.72200;False
219;55;137;82;Pb;   x;20620.00000;400.00000;7684.00000;2.00000;219022136.00000;429.00000;True
219;53;136;83;Bi;   x;16320.00000;200.00000;7700.00000;1.00000;219017520.00000;215.00000;True
219;51;135;84;Po;   x;12681.36100;15.83500;7713.33400;0.07230;219013614.00000;17.00000;False
219;49;134;85;At;    ;10396.02100;3.23700;7720.19700;0.01480;219011160.58700;3.47400;False
219;47;133;86;Rn;    ;8829.33700;2.10000;7723.77840;0.00960;219009478.68300;2.25400;False
219;45;132;87;Fr;  -a;8616.93900;6.87400;7721.17590;0.03140;219009250.66400;7.38000;False
219;43;131;88;Ra;  -a;9393.85300;6.81400;7714.05600;0.03110;219010084.71500;7.31500;False
219;41;130;89;Ac;  -a;11569.55300;51.47700;7700.54890;0.23510;219012420.42500;55.26300;False
219;39;129;90;Th;  -a;14462.78000;56.46000;7683.76550;0.25780;219015526.43200;60.61100;False
219;37;128;91;Pa;  -a;18583.22300;69.70500;7661.37830;0.31830;219019949.90900;74.83100;False
219;35;127;92;U;  -a;23295.95300;13.33800;7636.28670;0.06090;219025009.23300;14.31900;False
219;33;126;93;Np;  -a;29436.95100;91.96900;7604.67320;0.41990;219031601.86500;98.73200;False
220;56;138;82;Pb;   x;24130.00000;400.00000;7670.00000;2.00000;220025905.00000;429.00000;True
220;54;137;83;Bi;   x;20960.00000;300.00000;7681.00000;1.00000;220022501.00000;322.00000;True
220;52;136;84;Po;   x;15263.46200;17.69800;7703.22440;0.08040;220016386.00000;19.00000;False
220;50;135;85;At;   x;14375.74800;13.97200;7703.70330;0.06350;220015433.00000;15.00000;False
220;48;134;86;Rn;    ;10611.99400;1.81400;7717.25520;0.00820;220011392.44300;1.94700;False
220;46;133;87;Fr;  -a;11482.33200;4.02800;7709.74300;0.01830;220012326.78900;4.32400;False
220;44;132;88;Ra;  -a;10272.09100;7.59500;7711.68790;0.03450;220011027.54200;8.15300;False
220;42;131;89;Ac;  -a;13743.75500;6.12900;7692.35150;0.02790;220014754.52700;6.57900;False
220;40;130;90;Th;  -a;14689.53800;13.68700;7684.49640;0.06220;220015769.86600;14.69300;False
220;38;129;91;Pa;  -a;20278.39700;14.65500;7655.53640;0.06660;220021769.75300;15.73200;False
220;36;128;92;U;  -a;23013.00000;101.00000;7640.00000;0.00000;220024706.00000;108.00000;True
220;34;127;93;Np;  -a;30475.02200;30.71800;7602.07580;0.13960;220032716.28000;32.97700;False
221;55;138;83;Bi;   x;24200.00000;300.00000;7668.00000;1.00000;221025980.00000;322.00000;True
221;53;137;84;Po;   x;19773.75700;19.56100;7684.48140;0.08850;221021228.00000;21.00000;False
221;51;136;85;At;   x;16782.72900;13.97200;7694.47540;0.06320;221018017.00000;15.00000;False
221;49;135;86;Rn;  +a;14471.35400;5.71400;7701.39410;0.02590;221015535.63700;6.13400;False
221;47;134;87;Fr;    ;13277.25100;4.88600;7703.25720;0.02210;221014253.71400;5.24500;False
221;45;133;88;Ra;  -a;12963.87700;4.63000;7701.13520;0.02100;221013917.29300;4.97000;False
221;43;132;89;Ac;  -a;14531.04800;56.90100;7690.50390;0.25750;221015599.72100;61.08600;False
221;41;131;90;Th;  -a;16939.92600;7.99400;7676.06400;0.03620;221018185.75700;8.58200;False
221;39;130;91;Pa;  -a;20374.93700;59.38000;7656.98090;0.26870;221021873.39300;63.74600;False
221;37;129;92;U;  -a;24519.99600;72.13500;7634.68490;0.32640;221026323.29700;77.44000;False
221;35;128;93;Np;   x;29910.00000;200.00000;7607.00000;1.00000;221032110.00000;215.00000;True
221;33;127;94;Pu;   x;35930.00000;300.00000;7576.00000;1.00000;221038572.00000;322.00000;True
222;56;139;83;Bi;   x;28950.00000;300.00000;7648.00000;1.00000;222031079.00000;322.00000;True
222;54;138;84;Po;   x;22486.26800;40.05400;7674.00540;0.18040;222024140.00000;43.00000;False
222;52;137;85;At;   x;20953.02800;15.83500;7677.38780;0.07130;222022494.00000;17.00000;False
222;50;136;86;Rn;    ;16371.95700;1.94400;7694.49910;0.00880;222017576.01700;2.08600;False
222;48;135;87;Fr;   x;16378.10300;7.45200;7690.94740;0.03360;222017582.61500;8.00000;False
222;46;134;88;Ra;    ;14320.20500;4.45400;7696.69310;0.02010;222015373.37100;4.78100;False
222;44;133;89;Ac;  -a;16621.79700;4.69900;7682.80150;0.02120;222017844.23200;5.04400;False
222;42;132;90;Th;  -a;17203.03900;10.21600;7676.65920;0.04600;222018468.22000;10.96600;False
222;40;131;91;Pa;  -a;22064.36100;86.60600;7651.23730;0.39010;222023687.06400;92.97500;False
222;38;130;92;U;  -a;24272.83400;51.99400;7637.76510;0.23420;222026057.95700;55.81700;False
222;36;129;93;Np;  -a;31274.64100;38.05100;7602.70130;0.17140;222033574.70600;40.84900;False
222;34;128;94;Pu;   x;35060.00000;300.00000;7582.00000;1.00000;222037638.00000;322.00000;True
223;57;140;83;Bi;   x;32240.00000;400.00000;7636.00000;2.00000;223034611.00000;429.00000;True
223;55;139;84;Po;   x;27079.00000;196.00000;7655.00000;1.00000;223029070.00000;210.00000;True
223;53;138;85;At;   x;23428.00800;13.97200;7668.05570;0.06270;223025151.00000;15.00000;False
223;51;137;86;Rn;    ;20389.73800;7.82200;7678.17200;0.03510;223021889.28300;8.39700;False
223;49;136;87;Fr;    ;18382.32900;1.93100;7683.66550;0.00870;223019734.24100;2.07300;False
223;47;135;88;Ra;    ;17233.24500;2.09000;7685.31010;0.00940;223018500.64800;2.24300;False
223;45;134;89;Ac;  -a;17825.05500;6.94700;7679.14790;0.03120;223019135.98200;7.45700;False
223;43;133;90;Th;  -a;19385.40200;7.94300;7668.64260;0.03560;223020811.08300;8.52700;False
223;41;132;91;Pa;  -a;22337.61400;75.63200;7651.89570;0.33920;223023980.41400;81.19300;False
223;39;131;92;U;  -a;26045.27800;59.05400;7631.76110;0.26480;223027960.75400;63.39600;False
223;37;130;93;Np;  -a;30658.58300;82.86300;7607.56540;0.37160;223032913.34000;88.95600;False
223;35;129;94;Pu;   x;36121.00000;300.00000;7580.00000;1.00000;223038777.00000;322.00000;True
223;33;128;95;Am;   x;42700.00000;300.00000;7547.00000;1.00000;223045840.00000;322.00000;True
224;58;141;83;Bi;   x;37070.00000;400.00000;7616.00000;2.00000;224039796.00000;429.00000;True
224;56;140;84;Po;   x;29910.00000;196.00000;7644.00000;1.00000;224032110.00000;210.00000;True
224;54;139;85;At;   x;27711.01800;22.35600;7650.73540;0.09980;224029749.00000;24.00000;False
224;52;138;86;Rn;    ;22445.09800;9.81400;7670.75140;0.04380;224024095.80300;10.53600;False
224;50;137;87;Fr;   x;21748.61400;11.17800;7670.36800;0.04990;224023348.09600;12.00000;False
224;48;136;88;Ra;    ;18825.83200;1.81100;7679.92360;0.00810;224020210.36100;1.94400;False
224;46;135;89;Ac;  -a;20234.14800;4.08900;7670.14380;0.01830;224021722.24900;4.38900;False
224;44;134;90;Th;  -a;19995.58100;9.60400;7667.71620;0.04290;224021466.13700;10.31000;False
224;42;133;91;Pa;  -a;23862.35100;7.58700;7646.96120;0.03390;224025617.28600;8.14500;False
224;40;132;92;U;  -a;25742.69000;15.26100;7635.07420;0.06810;224027635.91300;16.38300;False
224;38;131;93;Np;    ;32032.24800;28.92500;7603.50320;0.12910;224034388.03000;31.05200;False
224;36;130;94;Pu;   x;35280.00000;300.00000;7586.00000;1.00000;224037875.00000;322.00000;True
224;34;129;95;Am;   x;43260.00000;400.00000;7546.00000;2.00000;224046442.00000;429.00000;True
225;57;141;84;Po;   x;34580.00000;300.00000;7626.00000;1.00000;225037123.00000;322.00000;True
225;55;140;85;At;   x;30300.00000;300.00000;7641.00000;1.00000;225032528.00000;322.00000;True
225;53;139;86;Rn;    ;26534.14300;11.14000;7654.35810;0.04950;225028485.57200;11.95800;False
225;51;138;87;Fr;    ;23820.60200;11.96700;7662.94120;0.05320;225025572.46600;12.84700;False
225;49;137;88;Ra;    ;21993.04400;2.59600;7667.58660;0.01150;225023610.50200;2.78600;False
225;47;136;89;Ac;    ;21637.30500;4.75800;7665.69060;0.02110;225023228.60100;5.10700;False
225;45;135;90;Th;  -a;22310.19300;5.09300;7659.22290;0.02260;225023950.97500;5.46700;False
225;43;134;91;Pa;  -a;24356.64000;81.86700;7646.65040;0.36390;225026147.92700;87.88700;False
225;41;133;92;U;  -a;27372.00100;9.93400;7629.77170;0.04420;225029385.05000;10.66400;False
225;39;132;93;Np;  -a;31618.09800;91.61800;7607.42310;0.40720;225033943.42200;98.35500;False
225;37;131;94;Pu;   x;36300.00000;300.00000;7583.00000;1.00000;225038970.00000;322.00000;True
225;35;130;95;Am;   x;42390.00000;400.00000;7553.00000;2.00000;225045508.00000;429.00000;True
226;58;142;84;Po;   x;37549.00000;401.00000;7614.00000;2.00000;226040310.00000;430.00000;True
226;56;141;85;At;   x;34660.00000;300.00000;7624.00000;1.00000;226037209.00000;322.00000;True
226;54;140;86;Rn;    ;28747.19400;10.47700;7646.41080;0.04640;226030861.38000;11.24700;False
226;52;139;87;Fr;    ;27520.53900;6.23000;7648.37680;0.02760;226029544.51200;6.68800;False
226;50;138;88;Ra;    ;23667.57600;1.92700;7661.96360;0.00850;226025408.18600;2.06800;False
226;48;137;89;Ac;    ;24309.20100;3.10000;7655.66280;0.01370;226026096.99900;3.32700;False
226;46;136;90;Th;    ;23197.64900;4.48100;7657.11950;0.01980;226024903.69900;4.81000;False
226;44;135;91;Pa;  -a;26033.60000;11.21300;7641.10930;0.04960;226027948.21700;12.03700;False
226;42;134;92;U;  -a;27328.79700;11.07100;7631.91660;0.04900;226029338.66900;11.88400;False
226;40;133;93;Np;  -a;32816.87700;102.06300;7604.17140;0.45160;226035230.36400;109.56800;False
226;38;132;94;Pu;   x;35630.00000;200.00000;7588.00000;1.00000;226038250.00000;215.00000;True
226;36;131;95;Am;   x;42970.00000;300.00000;7552.00000;1.00000;226046130.00000;322.00000;True
227;59;143;84;Po;   x;42281.00000;401.00000;7596.00000;2.00000;227045390.00000;430.00000;True
227;57;142;85;At;   x;37430.00000;300.00000;7613.00000;1.00000;227040183.00000;322.00000;True
227;55;141;86;Rn;    ;32885.83500;14.09100;7630.05080;0.06210;227035304.39300;15.12700;False
227;53;140;87;Fr;    ;29682.44500;5.89800;7640.71620;0.02600;227031865.41300;6.33200;False
227;51;139;88;Ra;  -n;27177.46400;1.94600;7648.30480;0.00860;227029176.20500;2.08900;False
227;49;138;89;Ac;    ;25849.51500;1.92600;7650.70840;0.00850;227027750.59400;2.06800;False
227;47;137;90;Th;    ;25804.75900;2.08800;7647.45910;0.00920;227027702.54600;2.24100;False
227;45;136;91;Pa;  -a;26830.37100;7.26300;7639.49450;0.03200;227028803.58600;7.79700;False
227;43;135;92;U;  -a;29045.03400;8.51000;7626.29180;0.03750;227031181.12400;9.13600;False
227;41;134;93;Np;  -a;32579.01800;76.98900;7607.27710;0.33920;227034975.01200;82.65100;False
227;39;133;94;Pu;   x;36770.00000;100.00000;7585.00000;0.00000;227039474.00000;107.00000;True
227;37;132;95;Am;   x;42180.00000;200.00000;7558.00000;1.00000;227045282.00000;215.00000;True
228;58;143;85;At;   x;41880.00000;400.00000;7596.00000;2.00000;228044960.00000;429.00000;True
228;56;142;86;Rn;    ;35243.46600;17.67700;7621.64570;0.07750;228037835.41500;18.97700;False
228;54;141;87;Fr;    ;33384.22100;6.73200;7626.36890;0.02950;228035839.43300;7.22600;False
228;52;140;88;Ra;  +a;28940.19400;1.99500;7642.42890;0.00880;228031068.57400;2.14100;False
228;50;139;89;Ac;   -;28894.65400;2.09300;7639.19730;0.00920;228031019.68500;2.24700;False
228;48;138;90;Th;    ;26770.89900;1.80600;7645.08070;0.00790;228028739.74100;1.93800;False
228;46;137;91;Pa;  -a;28923.59900;4.34000;7632.20760;0.01900;228031050.75800;4.65900;False
228;44;136;92;U;  -a;29220.00100;13.47400;7627.47630;0.05910;228031368.95900;14.46500;False
228;42;135;93;Np;  -a;33825.00000;100.00000;7604.00000;0.00000;228036313.00000;108.00000;True
228;40;134;94;Pu;  -a;36107.80900;23.35200;7590.40390;0.10240;228038763.32500;25.06900;False
228;38;133;95;Am;   x;42850.00000;200.00000;7557.00000;1.00000;228046001.00000;215.00000;True
229;59;144;85;At;   x;44890.00000;400.00000;7585.00000;2.00000;229048191.00000;429.00000;True
229;57;143;86;Rn;   x;39362.40000;13.04100;7605.62270;0.05690;229042257.27200;14.00000;False
229;55;142;87;Fr;    ;35668.25300;5.00100;7618.33800;0.02180;229038291.44300;5.36800;False
229;53;141;88;Ra;   x;32561.96300;15.44100;7628.48620;0.06740;229034956.70300;16.57600;False
229;51;140;89;Ac;   x;30689.93600;12.10900;7633.24460;0.05290;229032947.00000;13.00000;False
229;49;139;90;Th;    ;29585.51700;2.40400;7634.65100;0.01050;229031761.35700;2.58100;False
229;47;138;91;Pa;    ;29896.84800;3.28000;7629.87520;0.01430;229032095.58500;3.52100;False
229;45;137;92;U;  -a;31210.62000;5.93800;7620.72180;0.02590;229033505.97600;6.37400;False
229;43;136;93;Np;  -a;33801.37800;101.17700;7605.99210;0.44180;229036287.26900;108.61800;False
229;41;135;94;Pu;  -a;37394.92400;60.63300;7586.88340;0.26480;229040145.09900;65.09200;False
229;39;134;95;Am;  -a;42180.41400;106.34800;7562.56970;0.46440;229045282.53400;114.16900;False
230;58;144;86;Rn;   x;42170.00000;200.00000;7595.00000;1.00000;230045271.00000;215.00000;True
230;56;143;87;Fr;    ;39486.76900;6.54100;7603.70520;0.02840;230042390.78700;7.02200;False
230;54;142;88;Ra;   x;34516.30600;10.29600;7621.91440;0.04480;230037054.77600;11.05300;False
230;52;141;89;Ac;   x;33838.38600;15.83500;7621.46040;0.06890;230036327.00000;17.00000;False
230;50;140;90;Th;    ;30862.51200;1.20900;7630.99740;0.00530;230033132.26700;1.29700;False
230;48;139;91;Pa;    ;32173.54300;3.03800;7621.89580;0.01320;230034539.71700;3.26100;False
230;46;138;92;U;  -a;31615.01700;4.50900;7620.92270;0.01960;230033940.11400;4.84100;False
230;44;137;93;Np;  -a;35236.61500;55.00700;7601.77510;0.23920;230037828.06000;59.05100;False
230;42;136;94;Pu;  -a;36932.17000;14.45100;7591.00160;0.06280;230039648.31300;15.51400;False
230;40;135;95;Am;  -a;42872.00000;143.00000;7562.00000;1.00000;230046025.00000;153.00000;True
231;59;145;86;Rn;   x;46550.00000;300.00000;7579.00000;1.00000;231049973.00000;322.00000;True
231;57;144;87;Fr;   x;42080.57500;7.73100;7594.50090;0.03350;231045175.35300;8.30000;False
231;55;143;88;Ra;    ;38216.48800;11.37000;7607.84180;0.04920;231041027.08500;12.20600;False
231;53;142;89;Ac;   x;35762.85300;13.04100;7615.07680;0.05650;231038393.00000;14.00000;False
231;51;141;90;Th;    ;33815.81100;1.21700;7620.11880;0.00530;231036302.76400;1.30600;False
231;49;140;91;Pa;    ;33424.33800;1.77100;7618.42670;0.00770;231035882.50000;1.90100;False
231;47;139;92;U;  -a;33805.95200;2.67000;7613.38790;0.01160;231036292.18000;2.86600;False
